frame,cls,id,team,x,y,group
670,0,0,2,8260,1475,1
670,0,0,1,10953,264,1
671,0,0,2,8249,1490,1
671,0,0,1,10946,264,1
672,0,0,2,8238,1504,1
672,0,0,1,10946,264,1
673,0,0,1,8238,1504,1
673,0,0,1,10952,253,1
674,0,0,1,8238,1504,1
674,0,0,1,10952,253,1
675,0,0,1,8238,1504,1
675,0,0,1,10952,253,1
676,0,0,1,8227,1519,1
676,0,0,1,10973,232,1
677,0,0,1,8238,1504,1
677,0,0,1,10952,253,1
678,0,0,2,8238,1504,1
678,0,0,1,10959,243,1
679,0,0,2,8238,1504,1
679,0,0,1,10966,243,1
680,0,0,2,8293,1432,1
680,0,0,1,10952,253,1
681,0,0,2,8293,1432,1
681,0,0,1,10952,253,1
682,0,0,2,8293,1432,1
682,0,0,1,10960,253,1
683,0,0,2,8282,1446,1
683,0,0,1,10953,264,1
684,0,0,2,8293,1432,1
684,0,0,1,10947,274,1
685,0,0,2,8281,1433,1
685,0,0,1,10946,264,1
686,0,0,2,8259,1448,1
686,0,0,1,10942,296,1
687,0,0,2,8259,1448,1
687,0,0,1,10955,274,1
688,0,0,2,8248,1463,1
688,0,0,1,10951,306,1
689,0,0,2,8247,1449,1
689,0,0,1,10943,306,1
690,0,0,2,8225,1478,1
690,0,0,1,10957,295,1
691,0,0,2,8146,1554,1
691,0,0,2,10997,242,1
692,0,0,2,8123,1570,1
692,0,0,1,11004,231,1
693,0,0,2,8135,1569,1
693,0,0,1,10997,242,1
694,0,0,2,8123,1570,1
694,0,0,1,10971,284,1
695,0,0,2,8123,1570,1
695,0,0,1,10984,263,1
696,0,0,2,8123,1570,1
696,0,0,1,10970,274,1
697,0,0,2,8123,1570,1
697,0,0,1,10977,263,1
698,0,0,2,8135,1555,1
698,0,0,1,10964,284,1
699,0,0,2,8123,1570,1
699,0,0,1,10016,-823,1
699,0,0,1,10977,263,1
700,0,0,2,8135,1569,1
700,0,0,1,10977,263,1
701,0,0,2,8135,1569,1
701,0,0,1,10977,263,1
702,0,0,2,8112,1585,1
702,0,0,1,10970,274,1
703,0,0,2,8100,1586,1
703,0,0,1,10978,274,1
704,0,0,2,8089,1587,1
704,0,0,1,10984,263,1
705,0,0,2,8100,1572,1
705,0,0,1,10977,263,1
706,0,0,2,8089,1587,1
706,0,0,1,10965,295,1
707,0,0,2,8089,1587,1
707,0,0,1,10958,305,1
708,0,0,2,8065,1589,1
708,0,0,1,10951,306,1
709,0,0,2,8077,1588,1
709,0,0,1,10951,306,1
710,0,0,2,8065,1589,1
710,0,0,2,10944,316,1
711,0,0,2,8076,1574,1
711,0,0,2,10958,305,1
712,0,0,2,8088,1560,1
712,0,0,2,10970,274,1
713,0,0,2,8076,1561,1
713,0,0,2,10957,295,1
714,0,0,2,8076,1574,1
714,0,0,2,10966,305,1
715,0,0,2,8088,1573,1
715,0,0,2,10965,295,1
716,0,0,2,8076,1574,1
716,0,0,2,10960,316,1
717,0,0,2,8111,1557,1
717,0,0,2,10962,337,1
718,0,0,2,8089,1587,1
718,0,0,2,10961,326,1
719,0,0,2,8100,1558,1
719,0,0,2,10956,348,1
720,0,0,2,8111,1557,1
720,0,0,2,10956,348,1
721,0,0,2,8145,1513,1
721,0,0,2,10969,326,1
722,0,0,2,8134,1528,1
722,0,0,2,10962,337,1
723,0,0,2,8123,1543,1
723,0,0,2,10962,337,1
724,0,0,2,8123,1543,1
724,0,0,1,10962,337,1
725,0,0,2,8134,1528,1
725,0,0,1,10956,348,1
726,0,0,2,8111,1557,1
726,0,0,1,10962,337,1
727,0,0,2,8123,1543,1
727,0,0,2,10969,326,1
728,0,0,2,8099,1545,1
728,0,0,2,10975,315,1
729,0,0,2,8111,1530,1
729,0,0,2,10975,315,1
730,0,0,2,8122,1515,1
730,0,0,2,10981,305,1
731,0,0,2,8122,1515,1
731,0,0,2,10975,315,1
732,0,0,2,8122,1515,1
732,0,0,2,10981,305,1
733,0,0,2,8099,1531,1
733,0,0,2,10975,315,1
734,0,0,2,8099,1545,1
734,0,0,2,10962,337,1
735,0,0,2,8123,1543,1
735,0,0,2,10969,326,1
736,0,0,2,8180,1523,1
736,0,0,2,10969,326,1
737,0,0,2,8192,1536,1
737,0,0,2,10969,326,1
738,0,0,2,8192,1536,1
738,0,0,2,10975,315,1
739,0,0,2,8192,1536,1
739,0,0,2,10969,326,1
740,0,0,2,8192,1536,1
740,0,0,2,10969,326,1
741,0,0,2,8192,1536,1
741,0,0,1,10962,337,1
742,0,0,2,8192,1536,1
742,0,0,1,10956,348,1
743,0,0,2,8192,1536,1
743,0,0,1,10963,347,1
744,0,0,2,8192,1536,1
744,0,0,1,10957,358,1
745,0,0,2,8159,1580,1
745,0,0,1,10975,315,1
746,0,0,2,8159,1580,1
746,0,0,2,10975,315,1
747,0,0,2,8148,1595,1
747,0,0,2,10975,315,1
748,0,0,2,8148,1595,1
748,0,0,2,10962,337,1
749,0,0,2,8148,1595,1
749,0,0,2,10969,326,1
750,0,0,2,8148,1595,1
750,0,0,2,10969,326,1
751,0,0,2,8259,1448,1
751,0,0,2,10988,294,1
752,0,0,2,8248,1463,1
752,0,0,2,10974,305,1
753,0,0,2,8248,1463,1
753,0,0,2,10974,305,1
754,0,0,2,8248,1463,1
754,0,0,2,10980,294,1
755,0,0,2,8248,1463,1
755,0,0,2,10973,295,1
756,0,0,2,8248,1463,1
756,0,0,1,10973,295,1
757,0,0,2,8237,1477,1
757,0,0,1,10966,305,1
758,0,0,2,8248,1463,1
758,0,0,1,10960,316,1
759,0,0,2,8237,1477,1
759,0,0,1,10960,316,1
760,0,0,2,8237,1477,1
760,0,0,1,10960,316,1
761,0,0,2,8237,1477,1
761,0,0,1,10966,305,1
762,0,0,2,8226,1492,1
762,0,0,1,10973,295,1
763,0,0,2,8237,1477,1
763,0,0,1,10966,305,1
764,0,0,2,8226,1492,1
764,0,0,1,10966,305,1
765,0,0,2,8226,1492,1
765,0,0,1,10966,305,1
766,0,0,2,8226,1492,1
766,0,0,1,10973,295,1
767,0,0,2,8226,1492,1
767,0,0,1,10979,284,1
768,0,0,2,8226,1492,1
768,0,0,1,10987,284,1
769,0,0,2,8226,1492,1
769,0,0,1,10993,273,1
770,0,0,2,8226,1492,1
770,0,0,1,10993,273,1
771,0,0,2,8226,1492,1
771,0,0,1,10993,273,1
772,0,0,2,8226,1492,1
772,0,0,1,10985,273,1
773,0,0,2,8237,1477,1
773,0,0,1,10985,273,1
774,0,0,2,8237,1477,1
774,0,0,1,10992,263,1
775,0,0,2,8237,1477,1
775,0,0,1,10998,252,1
776,0,0,2,8237,1477,1
776,0,0,1,10998,252,1
777,0,0,2,8237,1477,1
777,0,0,1,11000,263,1
778,0,0,2,8248,1476,1
778,0,0,1,10985,273,1
779,0,0,1,8260,1475,1
779,0,0,1,10993,273,1
780,0,0,2,8248,1476,1
780,0,0,1,10985,273,1
781,0,0,2,8226,1492,1
781,0,0,1,10985,273,1
782,0,0,2,8215,1506,1
782,0,0,1,10985,273,1
783,0,0,2,8215,1506,1
783,0,0,1,10979,284,1
784,0,0,2,8215,1506,1
784,0,0,1,10979,284,1
785,0,0,2,8204,1521,1
785,0,0,1,10979,284,1
786,0,0,2,8215,1506,1
786,0,0,1,10980,294,1
787,0,0,2,8203,1507,1
787,0,0,2,10973,295,1
788,0,0,2,8214,1493,1
788,0,0,1,10966,305,1
789,0,0,2,8203,1507,1
789,0,0,1,10966,305,1
790,0,0,2,8214,1493,1
790,0,0,1,10973,295,1
791,0,0,2,8192,1509,1
791,0,0,1,10960,316,1
792,0,0,2,8203,1494,1
792,0,0,1,10960,316,1
793,0,0,2,8180,1523,1
793,0,0,1,10953,327,1
794,0,0,2,8192,1509,1
794,0,0,1,10960,316,1
795,0,0,2,8214,1479,1
795,0,0,1,10960,316,1
796,0,0,1,8225,1478,1
796,0,0,1,10960,316,1
797,0,0,2,8226,1492,1
797,0,0,1,10961,326,1
798,0,0,1,8226,1492,1
798,0,0,1,10954,337,1
799,0,0,2,8203,1494,1
799,0,0,1,10961,326,1
800,0,0,2,8203,1494,1
800,0,0,1,10954,337,1
801,0,0,1,8192,1509,1
801,0,0,1,10961,326,1
802,0,0,1,8203,1494,1
802,0,0,1,10954,337,1
803,0,0,2,8214,1493,1
803,0,0,1,10956,348,1
804,0,0,1,8203,1494,1
804,0,0,1,10963,347,1
805,0,0,1,8214,1479,1
805,0,0,1,10970,337,1
806,0,0,1,8214,1479,1
806,0,0,1,10969,326,1
807,0,0,1,8225,1478,1
807,0,0,1,10975,315,1
808,0,0,2,8236,1464,1
808,0,0,1,10969,326,1
809,0,0,2,8237,1477,1
809,0,0,0,5229,8290,1
809,0,0,1,10975,315,1
810,0,0,2,8237,1477,1
810,0,0,2,10988,294,1
811,0,0,1,10030,-853,1
811,0,0,2,8248,1463,1
811,0,0,0,5171,8337,1
811,0,0,2,10994,284,1
812,0,0,1,10030,-853,1
812,0,0,2,8248,1463,1
812,0,0,0,5152,8345,1
812,0,0,2,10988,294,1
813,0,0,1,10030,-853,1
813,0,0,2,8237,1477,1
813,0,0,0,5152,8345,1
813,0,0,2,10988,294,1
814,0,0,1,10022,-843,1
814,0,0,2,8226,1492,1
814,0,0,0,5133,8354,1
814,0,0,2,10981,305,1
815,0,0,1,10022,-843,1
815,0,0,2,8237,1477,1
815,0,0,0,5114,8362,1
815,0,0,2,10981,305,1
816,0,0,1,10015,-833,1
816,0,0,2,8226,1492,1
816,0,0,0,5094,8370,1
816,0,0,2,10975,315,1
817,0,0,1,10015,-833,1
817,0,0,2,8226,1492,1
817,0,0,0,5074,8401,1
817,0,0,2,10975,315,1
818,0,0,1,10015,-833,1
818,0,0,2,8214,1493,1
818,0,0,2,10975,315,1
819,0,0,1,10015,-833,1
819,0,0,2,8215,1506,1
819,0,0,2,10975,315,1
820,0,0,1,10015,-833,1
820,0,0,2,8226,1492,1
820,0,0,0,5075,8378,1
820,0,0,2,10974,305,1
821,0,0,1,10015,-833,1
821,0,0,2,8215,1506,1
821,0,0,2,10975,315,1
822,0,0,1,10015,-833,1
822,0,0,2,8203,1507,1
822,0,0,2,10975,315,1
823,0,0,1,10015,-833,1
823,0,0,2,8192,1522,1
823,0,0,2,10975,315,1
824,0,0,1,10015,-833,1
824,0,0,2,8215,1506,1
824,0,0,2,10969,326,1
825,0,0,1,10022,-843,1
825,0,0,2,8204,1521,1
825,0,0,0,4778,8575,1
825,0,0,1,10975,315,1
826,0,0,1,10015,-833,1
826,0,0,2,8215,1506,1
826,0,0,1,10975,315,1
827,0,0,1,10015,-833,1
827,0,0,2,8215,1506,1
827,0,0,1,10975,315,1
828,0,0,1,10007,-823,1
828,0,0,2,8226,1492,1
828,0,0,1,10975,315,1
829,0,0,1,10015,-833,1
829,0,0,2,8215,1506,1
829,0,0,1,10975,315,1
830,0,0,1,10007,-823,1
830,0,0,2,8237,1491,1
830,0,0,1,10969,326,1
831,0,0,1,10015,-833,1
831,0,0,2,8226,1492,1
831,0,0,1,10969,326,1
832,0,0,1,10007,-823,1
832,0,0,2,8226,1492,1
832,0,0,1,10969,326,1
833,0,0,1,10007,-823,1
833,0,0,2,8237,1491,1
833,0,0,1,10975,315,1
834,0,0,1,10007,-823,1
834,0,0,2,8237,1491,1
834,0,0,1,10975,315,1
835,0,0,1,10007,-823,1
835,0,0,2,8215,1506,1
835,0,0,1,10969,326,1
836,0,0,1,10007,-823,1
836,0,0,2,8215,1506,1
836,0,0,1,10969,326,1
837,0,0,1,10000,-813,1
837,0,0,2,8215,1506,1
837,0,0,1,10969,326,1
838,0,0,2,8215,1506,1
838,0,0,1,10969,326,1
839,0,0,1,8215,1506,1
839,0,0,1,10969,326,1
840,0,0,1,8215,1506,1
840,0,0,1,10969,326,1
841,0,0,1,9915,-714,1
841,0,0,2,8226,1505,1
841,0,0,1,10975,315,1
842,0,0,2,8226,1505,1
842,0,0,1,10975,315,1
843,0,0,1,9869,-653,1
843,0,0,2,8226,1505,1
843,0,0,1,10975,315,1
844,0,0,2,8226,1505,1
844,0,0,1,10975,315,1
845,0,0,2,8226,1505,1
845,0,0,1,10975,315,1
846,0,0,2,8226,1505,1
846,0,0,1,10975,315,1
847,0,0,2,8226,1505,1
847,0,0,1,10975,315,1
848,0,0,2,8226,1505,1
848,0,0,1,10975,315,1
849,0,0,2,8215,1506,1
849,0,0,1,10975,315,1
850,0,0,2,8226,1505,1
850,0,0,1,10975,315,1
851,0,0,1,9837,-623,1
851,0,0,2,8215,1506,1
851,0,0,1,10975,315,1
852,0,0,1,9837,-623,1
852,0,0,2,8204,1521,1
852,0,0,1,10975,315,1
853,0,0,1,9813,-592,1
853,0,0,2,8215,1506,1
853,0,0,1,10975,315,1
854,0,0,1,9868,-663,1
854,0,0,2,8215,1506,1
854,0,0,1,10975,315,1
855,0,0,1,9938,-744,1
855,0,0,2,8215,1506,1
855,0,0,1,10981,305,1
856,0,0,1,9946,-754,1
856,0,0,2,8259,1462,1
856,0,0,1,10981,305,1
857,0,0,1,9876,-674,1
857,0,0,2,8259,1462,1
857,0,0,1,10981,305,1
858,0,0,1,9884,-684,1
858,0,0,2,8260,1475,1
858,0,0,1,10981,305,1
859,0,0,1,9930,-744,1
859,0,0,2,8260,1475,1
859,0,0,1,10981,305,1
860,0,0,1,9922,-734,1
860,0,0,2,8237,1477,1
860,0,0,1,10981,305,1
861,0,0,1,9946,-754,1
861,0,0,2,8237,1477,1
861,0,0,1,10981,305,1
862,0,0,1,9945,-764,1
862,0,0,2,8237,1477,1
862,0,0,1,10988,294,1
863,0,0,1,9914,-724,1
863,0,0,2,8225,1465,1
863,0,0,1,10988,294,1
864,0,0,1,9884,-684,1
864,0,0,2,8236,1450,1
864,0,0,1,10981,305,1
865,0,0,1,9860,-653,1
865,0,0,2,8203,1494,1
865,0,0,1,10988,294,1
866,0,0,1,9853,-643,1
866,0,0,2,8236,1464,1
866,0,0,1,10981,305,1
867,0,0,1,9806,-581,1
867,0,0,2,8259,1448,1
867,0,0,1,10981,305,1
868,0,0,1,9821,-602,1
868,0,0,2,8259,1448,1
868,0,0,1,10981,305,1
869,0,0,1,9891,-694,1
869,0,0,2,8237,1477,1
869,0,0,1,10969,326,1
870,0,0,1,9883,-694,1
870,0,0,2,8237,1477,1
870,0,0,1,10975,315,1
871,0,0,1,9937,-754,1
871,0,0,2,8169,1538,1
871,0,0,2,10969,326,1
872,0,0,1,9937,-754,1
872,0,0,2,8192,1509,1
872,0,0,2,10969,326,1
873,0,0,1,9922,-734,1
873,0,0,2,8192,1509,1
873,0,0,2,10969,326,1
874,0,0,1,9930,-744,1
874,0,0,2,8169,1538,1
874,0,0,2,10969,326,1
875,0,0,1,9930,-744,1
875,0,0,2,8158,1553,1
875,0,0,1,10969,326,1
876,0,0,2,8181,1537,1
876,0,0,2,10983,315,1
877,0,0,1,9930,-744,1
877,0,0,2,8226,1492,1
877,0,0,2,10969,326,1
878,0,0,2,8204,1521,1
878,0,0,2,10969,326,1
879,0,0,2,8204,1521,1
879,0,0,2,10969,326,1
880,0,0,2,8192,1536,1
880,0,0,1,10969,326,1
881,0,0,2,8181,1550,1
881,0,0,1,10976,326,1
882,0,0,2,8192,1522,1
882,0,0,1,10983,315,1
883,0,0,2,8192,1522,1
883,0,0,1,10983,315,1
884,0,0,2,8158,1566,1
884,0,0,1,10976,326,1
885,0,0,2,8170,1551,1
885,0,0,1,10976,326,1
886,0,0,2,8170,1551,1
886,0,0,1,10983,315,1
887,0,0,2,8170,1551,1
887,0,0,1,10983,315,1
888,0,0,2,8170,1551,1
888,0,0,1,10983,315,1
889,0,0,2,8181,1537,1
889,0,0,1,10983,315,1
890,0,0,2,8170,1551,1
890,0,0,1,10983,315,1
891,0,0,1,9953,-774,1
891,0,0,2,8135,1582,1
891,0,0,1,10983,315,1
892,0,0,2,9960,-784,1
892,0,0,2,8135,1582,1
892,0,0,1,10983,315,1
893,0,0,2,9945,-764,1
893,0,0,2,8135,1582,1
893,0,0,1,10983,315,1
894,0,0,2,9960,-784,1
894,0,0,2,8135,1582,1
894,0,0,1,10983,315,1
895,0,0,2,9960,-784,1
895,0,0,2,8124,1597,1
895,0,0,1,10983,315,1
896,0,0,2,9968,-794,1
896,0,0,2,8136,1596,1
896,0,0,1,10983,315,1
897,0,0,2,9968,-794,1
897,0,0,2,8125,1611,1
897,0,0,1,10983,315,1
898,0,0,2,9975,-804,1
898,0,0,2,8136,1596,1
898,0,0,1,10981,305,1
899,0,0,2,9968,-794,1
899,0,0,2,8136,1596,1
899,0,0,1,10983,315,1
900,0,0,2,9968,-794,1
900,0,0,2,8125,1611,1
900,0,0,1,10983,315,1
901,0,0,2,8192,1522,1
901,0,0,1,10987,284,1
902,0,0,2,8215,1506,1
902,0,0,1,10987,284,1
903,0,0,2,8215,1506,1
903,0,0,1,10979,284,1
904,0,0,2,8226,1492,1
904,0,0,1,10985,273,1
905,0,0,2,8215,1506,1
905,0,0,1,10993,273,1
906,0,0,2,8215,1506,1
906,0,0,1,10992,263,1
907,0,0,2,8215,1506,1
907,0,0,1,10993,273,1
908,0,0,2,8215,1506,1
908,0,0,2,10993,273,1
909,0,0,2,8215,1506,1
909,0,0,2,11021,252,1
910,0,0,2,8204,1521,1
910,0,0,1,11016,273,1
911,0,0,2,8204,1534,1
911,0,0,2,11049,230,1
912,0,0,2,8192,1536,1
912,0,0,1,11100,147,1
913,0,0,2,8215,1520,1
913,0,0,1,11107,147,1
914,0,0,2,8204,1521,1
914,0,0,1,11097,188,1
915,0,0,2,8192,1536,1
915,0,0,2,11091,198,1
916,0,0,2,8192,1536,1
916,0,0,1,11091,198,1
917,0,0,2,8192,1536,1
917,0,0,1,11091,198,1
918,0,0,2,8192,1536,1
918,0,0,1,11091,198,1
919,0,0,2,8192,1536,1
919,0,0,1,11080,230,1
920,0,0,2,8192,1536,1
920,0,0,1,11086,219,1
921,0,0,2,8181,1550,1
921,0,0,1,11081,240,1
922,0,0,2,8181,1550,1
922,0,0,1,11087,229,1
923,0,0,2,8192,1536,1
923,0,0,1,11100,208,1
924,0,0,2,8204,1534,1
924,0,0,1,11092,209,1
925,0,0,2,8216,1533,1
925,0,0,1,11111,177,1
926,0,0,2,8216,1533,1
926,0,0,1,11124,157,1
927,0,0,2,8216,1533,1
927,0,0,1,11124,157,1
928,0,0,2,8204,1548,1
928,0,0,1,11121,136,1
929,0,0,2,8204,1548,1
929,0,0,1,11095,167,1
930,0,0,2,8204,1534,1
930,0,0,1,11124,157,1
931,0,0,2,8159,1593,1
931,0,0,2,11102,167,1
932,0,0,2,8148,1595,1
932,0,0,2,11122,146,1
933,0,0,2,8148,1595,1
933,0,0,2,11122,146,1
934,0,0,2,8148,1595,1
934,0,0,2,11095,167,1
935,0,0,2,8148,1595,1
935,0,0,2,11114,136,1
936,0,0,2,8148,1595,1
936,0,0,1,11107,147,1
937,0,0,2,8148,1595,1
937,0,0,2,11114,136,1
938,0,0,2,8148,1595,1
938,0,0,2,11092,147,1
939,0,0,2,8148,1595,1
939,0,0,2,11092,147,1
940,0,0,2,8148,1595,1
940,0,0,2,11105,126,1
941,0,0,2,8159,1580,1
941,0,0,2,11078,158,1
942,0,0,2,8159,1580,1
942,0,0,2,11071,158,1
943,0,0,2,8159,1580,1
943,0,0,2,11056,158,1
944,0,0,2,8147,1581,1
944,0,0,2,11071,158,1
945,0,0,1,9984,-804,1
945,0,0,2,8158,1566,1
945,0,0,2,11075,127,1
946,0,0,1,9984,-804,1
946,0,0,2,8170,1565,1
946,0,0,2,11068,137,1
947,0,0,1,9976,-794,1
947,0,0,2,8170,1565,1
947,0,0,2,11047,148,1
948,0,0,1,9961,-774,1
948,0,0,2,8159,1580,1
948,0,0,2,11038,138,1
949,0,0,1,9938,-744,1
949,0,0,2,8170,1565,1
949,0,0,2,11011,169,1
950,0,0,2,8180,1523,1
950,0,0,2,10963,211,1
951,0,0,1,10037,-863,1
951,0,0,2,8215,1506,1
951,0,0,2,10898,255,1
952,0,0,1,10037,-863,1
952,0,0,2,8215,1506,1
952,0,0,2,10895,297,1
953,0,0,1,10037,-863,1
953,0,0,2,8215,1506,1
953,0,0,2,10863,361,1
954,0,0,1,10037,-863,1
954,0,0,2,8215,1506,1
954,0,0,2,10858,382,1
955,0,0,1,10030,-853,1
955,0,0,2,8237,1491,1
955,0,0,2,10863,425,1
956,0,0,1,9985,-793,1
956,0,0,2,8226,1505,1
956,0,0,2,10861,478,1
957,0,0,1,9992,-803,1
957,0,0,2,8238,1504,1
957,0,0,2,10854,489,1
958,0,0,1,10000,-813,1
958,0,0,2,8249,1490,1
958,0,0,2,10834,522,1
959,0,0,1,9992,-803,1
959,0,0,2,8238,1504,1
959,0,0,2,10801,588,1
960,0,0,1,9992,-803,1
960,0,0,2,8249,1490,1
960,0,0,2,10801,588,1
961,0,0,1,9954,-764,1
961,0,0,2,8216,1533,1
961,0,0,2,10798,556,1
962,0,0,1,9946,-754,1
962,0,0,2,8216,1533,1
962,0,0,2,10791,567,1
963,0,0,1,9938,-744,1
963,0,0,2,8216,1533,1
963,0,0,2,10791,567,1
964,0,0,1,9946,-754,1
964,0,0,2,8216,1533,1
964,0,0,2,10748,613,1
965,0,0,1,9931,-734,1
965,0,0,2,8216,1533,1
965,0,0,2,10746,602,1
966,0,0,1,9954,-754,1
966,0,0,2,8216,1533,1
966,0,0,2,10722,603,1
967,0,0,2,9977,-784,1
967,0,0,2,8216,1533,1
967,0,0,2,10670,650,1
968,0,0,2,9977,-784,1
968,0,0,2,8204,1521,1
968,0,0,2,10599,753,1
969,0,0,2,9985,-793,1
969,0,0,2,8204,1521,1
969,0,0,2,10539,824,1
970,0,0,2,9977,-784,1
970,0,0,2,8204,1521,1
970,0,0,2,10488,906,1
971,0,0,1,9954,-754,1
971,0,0,2,8216,1533,1
971,0,0,2,10459,954,1
972,0,0,1,9970,-774,1
972,0,0,2,8204,1521,1
972,0,0,2,10434,967,1
973,0,0,1,9970,-774,1
973,0,0,2,8204,1521,1
973,0,0,2,10419,991,1
974,0,0,2,9970,-774,1
974,0,0,2,8204,1521,1
974,0,0,2,10403,1004,1
975,0,0,1,9977,-784,1
975,0,0,2,8215,1520,1
975,0,0,2,10387,1016,1
976,0,0,2,9885,-673,1
976,0,0,2,8237,1491,1
976,0,0,2,10380,1028,1
977,0,0,2,8226,1492,1
977,0,0,2,10379,1017,1
978,0,0,1,9892,-683,1
978,0,0,2,8237,1477,1
978,0,0,2,10369,1006,1
979,0,0,2,8225,1478,1
979,0,0,1,9892,-683,1
979,0,0,2,10353,1019,1
980,0,0,2,8214,1479,1
980,0,0,1,9962,-764,1
980,0,0,2,10338,1043,1
981,0,0,2,8214,1479,1
981,0,0,1,9970,-774,1
981,0,0,2,10321,1056,1
982,0,0,2,8202,1481,1
982,0,0,2,10330,1055,1
983,0,0,2,8191,1482,1
983,0,0,2,10315,1080,1
984,0,0,2,8191,1482,1
984,0,0,2,10323,1068,1
985,0,0,2,8179,1483,1
985,0,0,1,9938,-744,1
985,0,0,2,10307,1092,1
986,0,0,2,8156,1498,1
986,0,0,1,9970,-774,1
986,0,0,1,10310,1115,1
987,0,0,2,8156,1498,1
987,0,0,1,9946,-754,1
987,0,0,1,10286,1141,1
988,0,0,2,8145,1513,1
988,0,0,1,9977,-784,1
988,0,0,1,10277,1141,1
989,0,0,2,8168,1484,1
989,0,0,1,9970,-774,1
989,0,0,2,10286,1141,1
990,0,0,2,8179,1469,1
990,0,0,1,9970,-774,1
990,0,0,1,10302,1127,1
991,0,0,1,8223,1411,1
991,0,0,1,10317,1103,1
992,0,0,1,8234,1397,1
992,0,0,1,10310,1115,1
993,0,0,2,8223,1411,1
993,0,0,1,10327,1114,1
994,0,0,2,8234,1397,1
994,0,0,1,10332,1078,1
995,0,0,2,8222,1385,1
995,0,0,1,10335,1101,1
996,0,0,2,8211,1399,1
996,0,0,1,10327,1114,1
997,0,0,2,8211,1399,1
997,0,0,2,10319,1126,1
998,0,0,1,8211,1399,1
998,0,0,2,10327,1114,1
999,0,0,1,8200,1413,1
999,0,0,2,10312,1138,1
1000,0,0,1,8211,1399,1
1000,0,0,1,10304,1151,1
1001,0,0,2,8166,1443,1
1001,0,0,2,10296,1163,1
1002,0,0,2,8189,1428,1
1002,0,0,1,10322,1149,1
1003,0,0,2,8189,1428,1
1003,0,0,1,10314,1161,1
1004,0,0,2,8178,1429,1
1004,0,0,1,10314,1161,1
1005,0,0,2,8155,1445,1
1005,0,0,1,10331,1160,1
1006,0,0,2,8144,1459,1
1006,0,0,1,10339,1148,1
1007,0,0,2,8166,1430,1
1007,0,0,1,10331,1160,1
1008,0,0,2,8144,1459,1
1008,0,0,1,10323,1161,1
1009,0,0,2,8144,1459,1
1009,0,0,1,10354,1123,1
1010,0,0,2,8144,1459,1
1010,0,0,1,10347,1135,1
1011,0,0,2,8167,1457,1
1011,0,0,1,10339,1148,1
1012,0,0,2,8156,1471,1
1012,0,0,1,10370,1110,1
1013,0,0,2,8156,1471,1
1013,0,0,2,10364,1134,1
1014,0,0,1,8156,1471,1
1014,0,0,2,10349,1158,1
1015,0,0,1,8156,1471,1
1015,0,0,2,10327,1207,1
1016,0,0,1,8122,1515,1
1016,0,0,2,10404,1096,1
1017,0,0,1,8122,1515,1
1017,0,0,2,10414,1106,1
1018,0,0,2,8122,1515,1
1018,0,0,1,10399,1131,1
1019,0,0,2,8178,1442,1
1019,0,0,1,10391,1143,1
1020,0,0,2,8133,1514,1
1020,0,0,2,10338,1229,1
1021,0,0,2,8133,1514,1
1021,0,0,1,10418,1152,1
1022,0,0,2,8145,1513,1
1022,0,0,1,10426,1140,1
1023,0,0,2,8190,1455,1
1023,0,0,2,10426,1140,1
1024,0,0,2,8190,1455,1
1024,0,0,2,10426,1140,1
1025,0,0,2,8213,1439,1
1025,0,0,2,10449,1115,1
1026,0,0,2,8156,1498,1
1026,0,0,1,10465,1102,1
1027,0,0,2,8134,1528,1
1027,0,0,2,10474,1101,1
1028,0,0,2,8111,1557,1
1028,0,0,2,10482,1101,1
1029,0,0,2,8135,1555,1
1029,0,0,2,10475,1113,1
1030,0,0,2,8135,1555,1
1030,0,0,2,10484,1123,1
1031,0,0,2,8135,1555,1
1031,0,0,1,10509,1110,1
1032,0,0,2,8135,1555,1
1032,0,0,2,10494,1134,1
1033,0,0,2,8146,1554,1
1033,0,0,1,10503,1133,1
1034,0,0,2,8203,1494,1
1034,0,0,2,10489,1169,1
1035,0,0,2,8203,1494,1
1035,0,0,2,10503,1133,1
1036,0,0,2,8203,1494,1
1036,0,0,2,10495,1146,1
1037,0,0,2,8203,1494,1
1037,0,0,2,10487,1146,1
1038,0,0,2,8203,1494,1
1038,0,0,2,10487,1146,1
1039,0,0,2,8203,1494,1
1039,0,0,1,10503,1133,1
1040,0,0,2,8203,1494,1
1040,0,0,1,10518,1121,1
1041,0,0,2,8236,1450,1
1041,0,0,1,10533,1096,1
1042,0,0,2,8236,1450,1
1042,0,0,1,10533,1096,1
1043,0,0,2,8236,1450,1
1043,0,0,1,10556,1072,1
1044,0,0,2,8236,1450,1
1044,0,0,1,10572,1059,1
1045,0,0,2,8236,1450,1
1045,0,0,1,10572,1059,1
1046,0,0,2,8236,1450,1
1046,0,0,1,10564,1071,1
1047,0,0,2,8236,1450,1
1047,0,0,1,10564,1071,1
1048,0,0,2,8236,1450,1
1048,0,0,1,10572,1059,1
1049,0,0,2,8259,1435,1
1049,0,0,1,10572,1059,1
1050,0,0,2,8247,1436,1
1050,0,0,1,10572,1059,1
1051,0,0,2,8236,1450,1
1051,0,0,1,10603,1034,1
1052,0,0,2,8236,1450,1
1052,0,0,1,10572,1059,1
1053,0,0,2,8236,1450,1
1053,0,0,1,10580,1058,1
1054,0,0,2,8236,1450,1
