dataA,dataB,dataC
2160,2,0,1,0,4077,-5830
2160,2,0,2,0,-6684,-1122
2160,2,0,2,0,-2134,667
2160,2,0,1,0,-6273,6530
2160,2,0,2,0,4168,-96
2160,2,0,1,0,2704,2151
2160,2,0,0,32,7914,718
2160,2,0,2,0,14596,-110
2161,2,0,1,0,4059,-5932
2161,2,0,2,0,-6782,-1080
2161,2,0,1,0,-1952,540
2161,2,0,0,0,-5973,6353
2161,2,0,2,0,4042,-35
2161,2,0,1,0,2911,1951
2161,2,0,0,32,7938,716
2161,2,0,2,0,14609,-176
2162,2,0,1,0,3942,-5965
2162,2,0,2,0,-6336,-1287
2162,2,0,1,0,-1894,539
2162,2,0,0,0,-6165,6450
2162,2,0,2,0,3954,-20
2162,2,0,1,0,2911,1791
2162,2,0,0,32,7938,716
2162,2,0,2,0,14620,-213
2163,2,0,1,0,3965,-6024
2163,2,0,2,0,-6147,-1367
2163,2,0,1,0,-1871,559
2163,2,0,0,0,-6273,6530
2163,2,0,2,0,4150,-262
2163,2,0,1,0,3073,1603
2163,2,0,2,0,14620,-213
2164,2,0,0,0,3949,-6018
2164,2,0,2,0,-5896,-1507
2164,2,0,1,0,-1745,515
2164,2,0,0,0,-6176,6481
2164,2,0,2,0,4514,-611
2164,2,0,1,0,2869,1654
2164,2,0,2,0,14621,-242
2165,2,0,0,0,4184,-6111
2165,2,0,2,0,-5498,-1573
2165,2,0,1,0,-1779,536
2165,2,0,0,0,-6111,6410
2165,2,0,2,0,4724,-833
2165,2,0,1,0,2918,1580
2165,2,0,2,0,14623,-220
2166,2,0,0,0,4469,-6205
2166,2,0,2,0,-5294,-1626
2166,2,0,2,0,-1620,473
2166,2,0,0,0,-5910,6283
2166,2,0,2,0,4845,-983
2166,2,0,1,0,3051,1466
2166,2,0,2,0,14623,-220
2167,2,0,2,0,-5217,-1726
2167,2,0,2,0,-1474,450
2167,2,0,0,0,-5847,6214
2167,2,0,2,0,4963,-1115
2167,2,0,1,0,2876,1600
2167,2,0,2,0,14612,-213
2168,2,0,0,0,5317,-6541
2168,2,0,2,0,-5200,-1767
2168,2,0,2,0,-1441,429
2168,2,0,2,0,4873,-1148
2168,2,0,0,0,-5847,6214
2168,2,0,1,0,2969,1489
2168,2,0,0,0,14625,-228
2169,2,0,0,0,5444,-6574
2169,2,0,2,0,-4951,-1856
2169,2,0,2,0,-1518,510
2169,2,0,2,0,4813,-1165
2169,2,0,0,0,-5733,6106
2169,2,0,0,0,3171,1269
2169,2,0,0,0,14613,-228
2170,2,0,2,0,-4884,-1933
2170,2,0,2,0,-1452,469
2170,2,0,2,0,4817,-1220
2170,2,0,0,0,-5629,6030
2170,2,0,0,0,3173,1251
2170,2,0,1,0,14629,-228
2171,2,0,0,0,5296,-6605
2171,2,0,2,0,-4953,-1938
2171,2,0,2,0,-1518,510
2171,2,0,1,0,4757,-1251
2171,2,0,0,0,-5466,5887
2171,2,0,1,0,3428,1018
2171,2,0,0,0,14618,-220
2172,2,0,0,0,5372,-6617
2172,2,0,2,0,-5142,-1908
2172,2,0,2,0,-1496,529
2172,2,0,2,0,4550,-1221
2172,2,0,0,0,-5466,5887
2172,2,0,1,0,3533,913
2172,2,0,0,0,14610,-206
2173,2,0,0,0,5424,-6638
2173,2,0,2,0,-5048,-1964
2173,2,0,2,0,-1778,738
2173,2,0,2,0,4503,-1237
2173,2,0,0,0,-5447,5828
2173,2,0,1,0,3735,725
2173,2,0,2,0,14609,-176
2174,2,0,0,0,5698,-6728
2174,2,0,2,0,-5133,-1928
2174,2,0,2,0,-1579,631
2174,2,0,1,0,5005,-1693
2174,2,0,0,0,-5437,5799
2174,2,0,1,0,3871,624
2174,2,0,2,0,14619,-184
2175,2,0,2,0,-5090,-1946
2175,2,0,1,0,-1339,565
2175,2,0,2,0,5291,-1994
2175,2,0,0,0,-5559,5823
2175,2,0,1,0,3814,658
2175,2,0,2,0,14605,-140
2176,2,0,2,0,-4979,-1960
2176,2,0,2,0,-1382,626
2176,2,0,2,0,5445,-2181
2176,2,0,0,0,-5641,5839
2176,2,0,1,0,3849,673
2176,2,0,2,0,14605,-140
2177,2,0,1,0,-4937,-1977
2177,2,0,2,0,-1249,642
2177,2,0,2,0,5510,-2336
2177,2,0,0,0,-5838,5961
2177,2,0,1,0,3845,705
2177,2,0,2,0,14611,-132
2178,2,0,2,0,-4894,-1995
2178,2,0,2,0,-2212,1250
2178,2,0,2,0,5514,-2410
2178,2,0,0,0,-6027,6054
2178,2,0,1,0,4118,615
2178,2,0,2,0,14625,-125
2179,2,0,0,0,6092,-6917
2179,2,0,2,0,-4937,-1977
2179,2,0,2,0,-1718,1041
2179,2,0,2,0,5600,-2448
2179,2,0,0,0,-6016,6024
2179,2,0,1,0,4262,548
2179,2,0,2,0,14636,-162
2180,2,0,2,0,-4743,-2026
2180,2,0,2,0,-1208,799
2180,2,0,2,0,5206,-2472
2180,2,0,0,0,-6059,6033
2180,2,0,1,0,4489,463
2180,2,0,2,0,14658,-191
2181,2,0,2,0,-4585,-2076
2181,2,0,1,0,5205,-2447
2181,2,0,0,0,-6101,6041
2181,2,0,1,0,4589,461
2181,2,0,2,0,14672,-198
2182,2,0,2,0,-4593,-2056
2182,2,0,1,0,5127,-2368
2182,2,0,0,0,-5995,5964
2182,2,0,1,0,4760,365
2182,2,0,0,32,7949,703
2182,2,0,2,0,14690,-190
2183,2,0,2,0,-4339,-2099
2183,2,0,2,0,-438,581
2183,2,0,2,0,5590,-2535
2183,2,0,0,0,-5985,5934
2183,2,0,1,0,4807,379
2183,2,0,0,32,7938,716
2183,2,0,2,0,14739,-219
2184,2,0,2,0,-4379,-2082
2184,2,0,2,0,-335,578
2184,2,0,2,0,6037,-2958
2184,2,0,0,0,-5891,5888
2184,2,0,1,0,4906,347
2184,2,0,0,32,7938,716
2184,2,0,2,0,14819,-290
2185,2,0,2,0,-4437,-2105
2185,2,0,2,0,-173,536
2185,2,0,2,0,6260,-3128
2185,2,0,0,0,-5838,5850
2185,2,0,1,0,5006,270
2185,2,0,0,32,7938,716
2185,2,0,2,0,14915,-365
2186,2,0,2,0,-4445,-2086
2186,2,0,2,0,-101,553
2186,2,0,2,0,6374,-3220
2186,2,0,0,0,-5745,5804
2186,2,0,1,0,4977,241
2186,2,0,0,32,7938,716
2186,2,0,2,0,14963,-384
2187,2,0,2,0,-4593,-2056
2187,2,0,2,0,817,186
2187,2,0,2,0,6511,-3307
2187,2,0,0,0,-5642,5729
2187,2,0,1,0,4928,257
2187,2,0,0,32,7938,716
2187,2,0,2,0,14988,-404
2188,2,0,2,0,-4211,-2169
2188,2,0,2,0,6222,-3123
2188,2,0,2,0,776,277
2188,2,0,0,0,-5632,5700
2188,2,0,1,0,5009,226
2188,2,0,0,32,7938,716
2188,2,0,2,0,14984,-405
2189,2,0,2,0,-4068,-2198
2189,2,0,2,0,6810,-3541
2189,2,0,2,0,419,521
2189,2,0,0,0,-5591,5692
2189,2,0,1,0,5165,238
2189,2,0,0,32,7938,716
2189,2,0,2,0,15001,-411
2190,2,0,2,0,-4154,-2145
2190,2,0,2,0,6811,-3583
2190,2,0,2,0,555,554
2190,2,0,0,0,-5735,5775
2190,2,0,1,0,5349,249
2190,2,0,0,32,7949,716
2190,2,0,2,0,15010,-418
2191,2,0,2,0,-4104,-2102
2191,2,0,2,0,6611,-3547
2191,2,0,2,0,348,746
2191,2,0,0,0,-5787,5812
2191,2,0,0,0,5609,159
2191,2,0,0,32,7949,716
2191,2,0,2,0,15006,-404
2192,2,0,2,0,-4040,-2098
2192,2,0,2,0,6648,-3636
2192,2,0,2,0,441,761
2192,2,0,0,0,-5622,5671
2192,2,0,1,0,5742,128
2192,2,0,0,32,7938,716
2192,2,0,2,0,15015,-397
2193,2,0,2,0,-4119,-2064
2193,2,0,2,0,6684,-3661
2193,2,0,2,0,641,717
2193,2,0,0,0,-5561,5604
2193,2,0,1,0,5726,171
2193,2,0,0,32,7949,716
2193,2,0,2,0,15027,-424
2194,2,0,2,0,-4198,-2030
2194,2,0,2,0,6685,-3703
2194,2,0,2,0,770,658
2194,2,0,0,0,-5592,5583
2194,2,0,1,0,5870,197
2194,2,0,0,32,7938,716
2194,2,0,2,0,15036,-417
2195,2,0,1,0,-4055,-2059
2195,2,0,2,0,6883,-3900
2195,2,0,2,0,542,850
2195,2,0,0,0,-5542,5546
2195,2,0,1,0,6070,166
2195,2,0,0,32,7938,716
2195,2,0,2,0,15038,-410
2196,2,0,2,0,-3748,-2097
2196,2,0,2,0,6951,-4007
2196,2,0,2,0,1138,538
2196,2,0,0,0,-5491,5510
2196,2,0,1,0,6210,164
2196,2,0,0,32,7949,716
2196,2,0,2,0,15051,-430
2197,2,0,1,0,-3547,-2121
2197,2,0,2,0,7084,-4137
2197,2,0,2,0,1254,517
2197,2,0,0,0,-5491,5510
2197,2,0,1,0,6320,190
2197,2,0,0,32,7938,716
2197,2,0,2,0,15058,-430
2198,2,0,2,0,-3380,-2147
2198,2,0,2,0,7268,-4271
2198,2,0,2,0,1359,550
2198,2,0,0,0,-5291,5365
2198,2,0,1,0,6415,203
2198,2,0,0,32,7938,729
2198,2,0,0,0,15097,-462
2199,2,0,2,0,-3221,-2155
2199,2,0,2,0,7372,-4332
2199,2,0,2,0,1240,715
2199,2,0,0,0,-5143,5258
2199,2,0,1,0,6511,174
2199,2,0,0,32,7938,729
2199,2,0,0,0,15119,-475
2200,2,0,0,0,1161,-5057
2200,2,0,2,0,-2856,-2240
2200,2,0,2,0,7444,-4418
2200,2,0,2,0,1445,690
2200,2,0,0,0,-5055,5216
2200,2,0,1,0,6618,172
2200,2,0,0,32,7938,729
2200,2,0,0,0,15146,-481
2201,2,0,0,0,1212,-5005
2201,2,0,2,0,-3035,-2160
2201,2,0,2,0,7565,-4537
2201,2,0,0,0,-4664,4911
2201,2,0,2,0,1282,857
2201,2,0,1,0,6711,117
2201,2,0,0,32,7938,729
2201,2,0,0,0,15166,-486
2202,2,0,0,0,1418,-5016
2202,2,0,2,0,-3144,-2111
2202,2,0,2,0,7693,-4687
2202,2,0,0,0,-4449,4797
2202,2,0,2,0,1562,775
2202,2,0,1,0,6763,116
2202,2,0,0,32,7938,729
2202,2,0,0,0,15182,-479
2203,2,0,0,0,1429,-4973
2203,2,0,2,0,-3108,-2127
2203,2,0,2,0,7779,-4763
2203,2,0,1,0,-4348,4703
2203,2,0,2,0,1743,733
2203,2,0,1,0,6842,75
2203,2,0,0,32,7927,743
2203,2,0,0,0,15198,-485
2204,2,0,0,0,1284,-4868
2204,2,0,2,0,-2428,-2371
2204,2,0,2,0,7882,-4894
2204,2,0,0,0,-4021,4548
2204,2,0,1,0,1890,622
2204,2,0,1,0,6983,74
2204,2,0,0,32,7938,729
2204,2,0,0,0,15201,-472
2205,2,0,0,32,6503,-7062
2205,2,0,0,0,1387,-4874
2205,2,0,1,0,-2304,-2397
2205,2,0,2,0,7805,-4898
2205,2,0,0,0,-4504,4858
2205,2,0,2,0,2760,545
2205,2,0,1,0,7084,99
2205,2,0,0,0,15199,-438
2206,2,0,0,0,1445,-4862
2206,2,0,2,0,-2360,-2402
2206,2,0,2,0,7747,-4915
2206,2,0,0,0,-3964,4364
2206,2,0,2,0,287,1626
2206,2,0,0,0,2784,511
2206,2,0,0,0,7571,-108
2206,2,0,0,0,15185,-412
2207,2,0,0,0,1448,-4875
2207,2,0,1,0,-3758,-1804
2207,2,0,2,0,7707,-4944
2207,2,0,0,0,-4711,4945
2207,2,0,2,0,2901,507
2207,2,0,1,0,7756,-183
2207,2,0,0,0,15174,-358
2208,2,0,0,0,1379,-4835
2208,2,0,0,32,6618,-7026
2208,2,0,1,0,-3166,-1960
2208,2,0,2,0,7658,-4949
2208,2,0,0,0,-4635,4932
2208,2,0,2,0,2914,557
2208,2,0,0,0,7948,-256
2208,2,0,0,0,15166,-317
2209,2,0,2,0,1423,-4853
2209,2,0,0,32,6701,-7027
2209,2,0,1,0,-3239,-1927
2209,2,0,2,0,7677,-4997
2209,2,0,1,0,-4086,4533
2209,2,0,2,0,2949,589
2209,2,0,1,0,8060,-242
2209,2,0,1,0,15170,-303
2210,2,0,1,0,1492,-4893
2210,2,0,0,32,6701,-7010
2210,2,0,2,0,-3166,-1960
2210,2,0,2,0,7646,-5050
2210,2,0,1,0,-3969,4490
2210,2,0,2,0,3065,585
2210,2,0,1,0,8150,-217
2210,2,0,0,0,15167,-214
2211,2,0,0,0,1577,-4915
2211,2,0,0,32,6742,-7011
2211,2,0,2,0,-1733,-2419
2211,2,0,2,0,7616,-5103
2211,2,0,1,0,-4365,4757
2211,2,0,2,0,3246,498
2211,2,0,0,0,8206,-169
2211,2,0,0,0,15196,-199
2212,2,0,2,0,1653,-4900
2212,2,0,0,32,6721,-7003
2212,2,0,2,0,-1345,-2541
2212,2,0,2,0,7507,-5108
2212,2,0,0,0,-4483,4906
2212,2,0,2,0,3304,480
2212,2,0,0,0,8227,-181
2212,2,0,0,0,15207,-130
2213,2,0,2,0,1806,-4881
2213,2,0,2,0,-1206,-2562
2213,2,0,2,0,7605,-5186
2213,2,0,0,0,-4279,4820
2213,2,0,2,0,3398,477
2213,2,0,0,0,8250,-168
2213,2,0,2,0,15232,-88
2214,2,0,2,0,2066,-4931
2214,2,0,2,0,-1125,-2572
2214,2,0,2,0,7701,-5244
2214,2,0,1,0,-4380,4914
2214,2,0,2,0,3309,594
2214,2,0,0,0,8198,-71
2214,2,0,2,0,15252,-81
2215,2,0,2,0,2061,-4906
2215,2,0,0,32,6883,-6842
2215,2,0,2,0,-904,-2618
2215,2,0,2,0,7507,-5162
2215,2,0,0,0,-3797,4713
2215,2,0,2,0,3616,488
2215,2,0,0,0,8135,14
2215,2,0,2,0,15284,-123
2216,2,0,2,0,2138,-4915
2216,2,0,0,32,6893,-6814
2216,2,0,2,0,-692,-2647
2216,2,0,2,0,7575,-5221
2216,2,0,0,0,-3690,4695
2216,2,0,2,0,3905,464
2216,2,0,1,0,8200,-22
2216,2,0,2,0,15294,-123
2217,2,0,2,0,2017,-4876
2217,2,0,0,32,6983,-6788
2217,2,0,2,0,-987,-2507
2217,2,0,2,0,7824,-5302
2217,2,0,0,0,-3619,4683
2217,2,0,2,0,3989,509
2217,2,0,1,0,8138,125
2217,2,0,2,0,15307,-143
2218,2,0,2,0,2038,-4885
2218,2,0,0,32,6983,-6739
2218,2,0,2,0,-690,-2563
2218,2,0,2,0,7899,-5313
2218,2,0,0,0,-3506,4639
2218,2,0,1,0,4133,458
2218,2,0,1,0,8086,263
2218,2,0,2,0,15316,-150
2219,2,0,2,0,2056,-4881
2219,2,0,0,32,7023,-6716
2219,2,0,2,0,-612,-2573
2219,2,0,2,0,7972,-5332
2219,2,0,0,0,-3670,4741
2219,2,0,2,0,4255,439
2219,2,0,1,0,8295,197
2219,2,0,2,0,15324,-157
2220,2,0,2,0,2088,-4848
2220,2,0,0,0,6700,-6978
2220,2,0,0,32,7083,-6677
2220,2,0,2,0,-190,-2679
2220,2,0,0,0,7973,-5323
2220,2,0,0,0,-4073,5169
2220,2,0,2,0,4357,436
2220,2,0,1,0,8456,157
2220,2,0,2,0,15330,-177
2221,2,0,2,0,2293,-4843
2221,2,0,0,0,6658,-6969
2221,2,0,0,32,7142,-6638
2221,2,0,2,0,-309,-2592
2221,2,0,2,0,7964,-5318
2221,2,0,0,0,-3935,5169
2221,2,0,2,0,4581,354
2221,2,0,1,0,8594,155
2221,2,0,2,0,15340,-177
2222,2,0,0,0,6606,-6956
2222,2,0,2,0,2481,-4867
2222,2,0,0,32,7191,-6604
2222,2,0,2,0,-618,-2456
2222,2,0,2,0,7917,-5324
2222,2,0,0,0,-3818,5122
2222,2,0,2,0,4731,320
2222,2,0,1,0,8690,190
2222,2,0,2,0,15347,-177
2223,2,0,0,0,6605,-6939
2223,2,0,2,0,2606,-4853
2223,2,0,0,32,7211,-6596
2223,2,0,2,0,-406,-2503
2223,2,0,2,0,7898,-5321
2223,2,0,0,0,-3746,5109
2223,2,0,2,0,5005,285
2223,2,0,1,0,8785,212
2223,2,0,2,0,15337,-136
2224,2,0,1,0,6678,-6920
2224,2,0,2,0,2638,-4834
2224,2,0,0,32,7230,-6581
2224,2,0,2,0,-274,-2539
2224,2,0,2,0,7852,-5310
2224,2,0,0,0,-3778,5217
2224,2,0,2,0,5177,296
2224,2,0,1,0,8908,210
2224,2,0,2,0,15337,-136
2225,2,0,1,0,6740,-6880
2225,2,0,2,0,2707,-4819
2225,2,0,0,32,7298,-6523
2225,2,0,2,0,-282,-2507
2225,2,0,2,0,7962,-5360
2225,2,0,0,0,-3590,5157
2225,2,0,1,0,5330,308
2225,2,0,1,0,9017,172
2225,2,0,2,0,15345,-157
2226,2,0,1,0,6953,-6799
2226,2,0,2,0,2887,-4842
2226,2,0,0,32,7289,-6510
2226,2,0,2,0,-207,-2516
2226,2,0,2,0,8053,-5390
2226,2,0,1,0,-3543,5224
2226,2,0,1,0,5464,363
2226,2,0,1,0,9013,279
2226,2,0,2,0,15335,-116
2227,2,0,1,0,6923,-6778
2227,2,0,2,0,2975,-4848
2227,2,0,0,32,7328,-6488
2227,2,0,2,0,-243,-2470
2227,2,0,2,0,8133,-5439
2227,2,0,1,0,-3025,5027
2227,2,0,1,0,5523,391
2227,2,0,1,0,9008,374
2227,2,0,2,0,15337,-122
2228,2,0,1,0,6871,-6739
2228,2,0,2,0,3008,-4841
2228,2,0,2,0,-19,-2498
2228,2,0,0,32,7414,-6464
2228,2,0,2,0,8221,-5468
2228,2,0,1,0,-2992,5145
2228,2,0,2,0,5670,416
2228,2,0,1,0,9090,396
2228,2,0,2,0,15351,-150
2229,2,0,1,0,6861,-6735
2229,2,0,2,0,3040,-4821
2229,2,0,0,32,7433,-6457
2229,2,0,2,0,-312,-2294
2229,2,0,2,0,8392,-5533
2229,2,0,1,0,-2955,5363
2229,2,0,2,0,5955,210
2229,2,0,0,32,7903,718
2229,2,0,1,0,9157,358
2229,2,0,0,0,15347,-95
2230,2,0,1,0,6871,-6739
2230,2,0,2,0,3112,-4843
2230,2,0,0,32,7472,-6451
2230,2,0,1,0,-217,-2285
2230,2,0,2,0,8510,-5557
2230,2,0,0,0,-2867,5396
2230,2,0,2,0,6098,180
2230,2,0,0,32,7914,705
2230,2,0,1,0,9141,418
2230,2,0,0,0,15365,-150
2231,2,0,1,0,6850,-6697
2231,2,0,2,0,3290,-4791
2231,2,0,0,32,7500,-6408
2231,2,0,2,0,-138,-2212
2231,2,0,2,0,8528,-5535
2231,2,0,0,0,-2862,5496
2231,2,0,2,0,6282,81
2231,2,0,0,32,7914,705
2231,2,0,1,0,9211,427
2231,2,0,0,0,15365,-122
2232,2,0,1,0,6962,-6664
2232,2,0,2,0,5857,-6119
2232,2,0,0,0,3421,-4775
2232,2,0,2,0,-134,-2128
2232,2,0,0,32,7567,-6359
2232,2,0,2,0,8453,-5521
2232,2,0,0,0,-2835,5515
2232,2,0,2,0,6434,-15
2232,2,0,0,32,7914,705
2232,2,0,1,0,9328,424
2232,2,0,0,32,9902,235
2232,2,0,0,0,15365,-122
2233,2,0,1,0,6972,-6619
2233,2,0,2,0,3494,-4710
2233,2,0,2,0,-40,-2120
2233,2,0,0,32,7615,-6278
2233,2,0,2,0,8453,-5512
2233,2,0,1,0,-2947,5690
2233,2,0,1,0,6475,-42
2233,2,0,0,32,7960,689
2233,2,0,1,0,9598,334
2233,2,0,0,0,15377,-170
2234,2,0,1,0,6838,-6534
2234,2,0,2,0,3537,-4664
2234,2,0,2,0,0,-2084
2234,2,0,0,32,7682,-6213
2234,2,0,2,0,8461,-5534
2234,2,0,0,0,-2831,5742
2234,2,0,2,0,6781,-241
2234,2,0,0,32,7960,689
2234,2,0,1,0,9745,307
2234,2,0,0,0,15367,-115
2235,2,0,1,0,6941,-6547
2235,2,0,2,0,3682,-4657
2235,2,0,2,0,-4,-2068
2235,2,0,0,32,7720,-6159
2235,2,0,2,0,8511,-5541
2235,2,0,1,0,-2554,5658
2235,2,0,2,0,6883,-214
2235,2,0,0,32,7937,703
2235,2,0,1,0,9859,259
2235,2,0,0,0,15365,-109
2236,2,0,1,0,6992,-6545
2236,2,0,2,0,3987,-4685
2236,2,0,2,0,247,-2031
2236,2,0,0,32,7767,-6110
2236,2,0,2,0,8637,-5538
2236,2,0,1,0,-2210,5536
2236,2,0,2,0,7110,-379
2236,2,0,0,32,7937,703
2236,2,0,1,0,9913,269
2236,2,0,0,0,15365,-109
2237,2,0,1,0,7042,-6485
2237,2,0,2,0,4192,-4733
2237,2,0,2,0,305,-1977
2237,2,0,0,32,7805,-6056
2237,2,0,2,0,8713,-5504
2237,2,0,1,0,-1958,5508
2237,2,0,2,0,7341,-488
2237,2,0,0,32,7937,703
2237,2,0,1,0,10074,187
2237,2,0,0,0,15367,-102
2238,2,0,1,0,7191,-6423
2238,2,0,2,0,4282,-4724
2238,2,0,2,0,393,-1954
2238,2,0,0,32,7897,-6024
2238,2,0,2,0,8820,-5491
2238,2,0,1,0,-1843,5533
2238,2,0,2,0,7495,-509
2238,2,0,0,32,7937,703
2238,2,0,1,0,10264,108
2238,2,0,0,0,15367,-102
2239,2,0,1,0,7221,-6387
2239,2,0,2,0,4309,-4695
2239,2,0,0,32,7492,-6306
2239,2,0,2,0,666,-2046
2239,2,0,0,32,7926,-5973
2239,2,0,2,0,8814,-5446
2239,2,0,1,0,-1735,5583
2239,2,0,2,0,7714,-638
2239,2,0,0,32,7915,731
2239,2,0,1,0,10303,248
2239,2,0,0,0,15365,-95
2240,2,0,0,0,-4326,-2898
2240,2,0,1,0,7161,-6292
2240,2,0,2,0,4240,-4617
2240,2,0,0,32,7541,-6223
2240,2,0,2,0,655,-1998
2240,2,0,0,32,7936,-5938
2240,2,0,2,0,8855,-5440
2240,2,0,1,0,-1759,5686
2240,2,0,1,0,7783,-587
2240,2,0,1,0,10449,191
2240,2,0,0,0,15367,-102
2241,2,0,0,0,-4198,-2886
2241,2,0,1,0,7091,-6216
2241,2,0,2,0,4250,-4569
2241,2,0,2,0,842,-2032
2241,2,0,0,32,8019,-5877
2241,2,0,2,0,8943,-5441
2241,2,0,1,0,-1708,5724
2241,2,0,2,0,8018,-592
2241,2,0,1,0,10671,207
2241,2,0,0,0,15361,-95
2242,2,0,0,0,-4120,-2916
2242,2,0,1,0,7406,-6304
2242,2,0,2,0,4356,-4569
2242,2,0,2,0,822,-1937
2242,2,0,0,32,8064,-5853
2242,2,0,2,0,8936,-5421
2242,2,0,1,0,-1912,5943
2242,2,0,2,0,8193,-564
2242,2,0,1,0,10879,161
2242,2,0,0,0,15373,-157
2243,2,0,0,0,-3900,-2895
2243,2,0,1,0,7483,-6293
2243,2,0,2,0,4568,-4614
2243,2,0,2,0,844,-1935
2243,2,0,0,32,8110,-5813
2243,2,0,2,0,8938,-5389
2243,2,0,1,0,-1544,5786
2243,2,0,2,0,8311,-572
2243,2,0,1,0,10840,362
2243,2,0,0,0,15373,-157
2244,2,0,1,0,7654,-6223
2244,2,0,2,0,4638,-4586
2244,2,0,2,0,769,-1795
2244,2,0,0,32,8130,-5758
2244,2,0,2,0,8973,-5347
2244,2,0,1,0,-1757,6057
2244,2,0,2,0,8530,-600
2244,2,0,1,0,10829,544
2244,2,0,0,32,10569,392
2244,2,0,0,0,15373,-157
2245,2,0,0,0,-3830,-2907
2245,2,0,1,0,7747,-6190
2245,2,0,2,0,4841,-4608
2245,2,0,2,0,788,-1777
2245,2,0,0,32,8184,-5723
2245,2,0,2,0,8954,-5283
2245,2,0,1,0,-1345,5814
2245,2,0,2,0,8654,-573
2245,2,0,1,0,10889,584
2245,2,0,0,0,15373,-157
2246,2,0,0,0,-3446,-2999
2246,2,0,1,0,7693,-6128
2246,2,0,2,0,5164,-4655
2246,2,0,2,0,1052,-1871
2246,2,0,0,32,8195,-5671
2246,2,0,2,0,9072,-5283
2246,2,0,1,0,-1175,5703
2246,2,0,2,0,8766,-559
2246,2,0,1,0,10962,602
2246,2,0,0,0,15377,-170
2247,2,0,0,0,-3410,-3013
2247,2,0,1,0,7674,-6119
2247,2,0,2,0,5274,-4673
2247,2,0,2,0,1076,-1773
2247,2,0,0,32,8275,-5644
2247,2,0,2,0,8938,-5156
2247,2,0,0,0,-598,5385
2247,2,0,2,0,8866,-556
2247,2,0,1,0,10971,677
2247,2,0,0,0,15379,-177
2248,2,0,0,0,-3768,-2901
2248,2,0,1,0,7535,-5995
2248,2,0,2,0,5369,-4705
2248,2,0,2,0,836,-1577
2248,2,0,0,32,8328,-5610
2248,2,0,2,0,9094,-5198
2248,2,0,1,0,-684,5664
2248,2,0,2,0,8948,-508
2248,2,0,1,0,11010,675
2248,2,0,0,0,15382,-191
2249,2,0,0,0,-4036,-2794
2249,2,0,1,0,7915,-6033
2249,2,0,2,0,5354,-4676
2249,2,0,2,0,1081,-1578
2249,2,0,0,32,6087,-4523
2249,2,0,0,32,8348,-5556
2249,2,0,2,0,9148,-5212
2249,2,0,1,0,-647,5751
2249,2,0,2,0,8978,-496
2249,2,0,1,0,11108,648
2249,2,0,0,0,15379,-177
2250,2,0,0,0,-4121,-2744
2250,2,0,1,0,8067,-6019
2250,2,0,2,0,5353,-4665
2250,2,0,2,0,1278,-1582
2250,2,0,0,32,8393,-5525
2250,2,0,2,0,9006,-5094
2250,2,0,1,0,-644,5869
2250,2,0,2,0,9017,-495
2250,2,0,1,0,11226,673
2250,2,0,0,0,15375,-177
2251,2,0,0,0,-4455,-2659
2251,2,0,2,0,5415,-4597
2251,2,0,1,0,8150,-5934
2251,2,0,2,0,1296,-1565
2251,2,0,2,0,8978,-5032
2251,2,0,1,0,-479,5878
2251,2,0,2,0,9105,-482
2251,2,0,1,0,11354,676
2251,2,0,0,0,15368,-122
2252,2,0,0,0,-4617,-2594
2252,2,0,2,0,5424,-4519
2252,2,0,1,0,8047,-5827
2252,2,0,2,0,1234,-1472
2252,2,0,0,32,6856,-4517
2252,2,0,2,0,8947,-5026
2252,2,0,0,0,-432,5914
2252,2,0,2,0,9098,-448
2252,2,0,0,0,11445,692
2252,2,0,0,0,15375,-177
2253,2,0,2,0,5287,-4474
2253,2,0,1,0,7933,-5736
2253,2,0,2,0,1166,-1345
2253,2,0,2,0,9265,-5188
2253,2,0,0,32,8236,-5091
2253,2,0,0,0,-379,5926
2253,2,0,2,0,9217,-523
2253,2,0,1,0,11500,720
2253,2,0,0,0,15373,-170
2254,2,0,0,0,-4485,-2583
2254,2,0,2,0,7807,-5612
2254,2,0,1,0,1178,-1295
2254,2,0,2,0,9173,-5180
2254,2,0,0,32,8167,-4984
2254,2,0,1,0,-333,6105
2254,2,0,2,0,9286,-488
2254,2,0,1,0,11563,757
2254,2,0,0,0,15372,-150
2255,2,0,0,0,-4268,-2623
2255,2,0,2,0,8814,-5454
2255,2,0,2,0,1353,-1303
2255,2,0,0,32,8136,-4847
2255,2,0,1,0,-39,5985
2255,2,0,2,0,9623,-652
2255,2,0,1,0,11609,827
2255,2,0,0,0,15367,-143
2256,2,0,1,0,-4290,-2566
2256,2,0,2,0,8898,-5395
2256,2,0,0,0,8136,-5578
2256,2,0,2,0,1609,-1418
2256,2,0,0,32,8195,-4726
2256,2,0,1,0,364,5793
2256,2,0,2,0,9797,-687
2256,2,0,1,0,11663,854
2256,2,0,0,0,15372,-150
2257,2,0,1,0,-4115,-2590
2257,2,0,0,0,4877,-3856
2257,2,0,2,0,8879,-5316
2257,2,0,0,0,8251,-5580
2257,2,0,2,0,1803,-1454
2257,2,0,0,0,667,5674
2257,2,0,2,0,9960,-691
2257,2,0,1,0,11807,762
2257,2,0,0,0,15368,-150
2258,2,0,1,0,-3974,-2616
2258,2,0,2,0,8967,-5326
2258,2,0,2,0,1909,-1353
2258,2,0,0,0,868,5671
