frame,camnum,id,team,cls,x,y
5551,4,0,2,0,1992,220
5551,4,0,2,0,2050,333
5551,4,0,0,0,2280,206
5551,4,0,0,0,2537,361
5552,4,0,0,32,302,594
5552,4,0,2,0,417,580
5552,4,0,1,0,726,485
5552,4,0,0,32,1462,460
5552,4,0,1,0,1675,379
5552,4,0,1,0,1670,181
5552,4,0,2,0,1728,195
5552,4,0,1,0,1976,643
5552,4,0,2,0,1990,221
5552,4,0,2,0,2047,332
5552,4,0,0,0,2282,206
5552,4,0,0,0,2538,356
5553,4,0,0,32,278,597
5553,4,0,2,0,405,568
5553,4,0,1,0,710,479
5553,4,0,0,32,1462,459
5553,4,0,1,0,1670,383
5553,4,0,1,0,1670,179
5553,4,0,2,0,1724,202
5553,4,0,1,0,1974,639
5553,4,0,2,0,1982,222
5553,4,0,0,0,1998,278
5553,4,0,2,0,2043,331
5553,4,0,0,0,2282,205
5553,4,0,0,0,2536,356
5554,4,0,0,32,254,609
5554,4,0,2,0,399,566
5554,4,0,1,0,702,477
5554,4,0,0,32,1462,459
5554,4,0,1,0,1667,380
5554,4,0,1,0,1668,179
5554,4,0,2,0,1726,202
5554,4,0,2,0,1970,641
5554,4,0,2,0,1980,221
5554,4,0,2,0,2040,329
5554,4,0,0,0,2284,206
5554,4,0,0,0,2534,353
5555,4,0,0,32,231,619
5555,4,0,2,0,392,574
5555,4,0,1,0,696,468
5555,4,0,0,32,1462,460
5555,4,0,1,0,1658,378
5555,4,0,1,0,1668,176
5555,4,0,2,0,1728,200
5555,4,0,1,0,1965,646
5555,4,0,2,0,1977,220
5555,4,0,2,0,2040,329
5555,4,0,0,0,2284,207
5555,4,0,0,0,2532,353
5556,4,0,0,32,210,628
5556,4,0,2,0,374,577
5556,4,0,1,0,682,463
5556,4,0,0,32,1462,460
5556,4,0,1,0,1652,385
5556,4,0,1,0,1665,172
5556,4,0,2,0,1724,196
5556,4,0,2,0,1961,649
5556,4,0,2,0,1973,221
5556,4,0,2,0,2038,331
5556,4,0,0,0,2284,206
5556,4,0,0,0,2530,355
5557,4,0,0,32,187,635
5557,4,0,2,0,356,570
5557,4,0,1,0,674,456
5557,4,0,0,32,1462,459
5557,4,0,1,0,1642,380
5557,4,0,1,0,1664,172
5557,4,0,0,0,1688,178
5557,4,0,2,0,1728,194
5557,4,0,2,0,1956,663
5557,4,0,2,0,1967,219
5557,4,0,2,0,2036,331
5557,4,0,0,0,2286,204
5557,4,0,0,0,2526,356
5558,4,0,0,32,165,639
5558,4,0,2,0,346,570
5558,4,0,1,0,668,464
5558,4,0,0,32,1462,459
5558,4,0,1,0,1638,377
5558,4,0,1,0,1664,177
5558,4,0,2,0,1728,200
5558,4,0,2,0,1950,676
5558,4,0,2,0,1964,216
5558,4,0,2,0,2032,331
5558,4,0,0,0,2286,205
5558,4,0,0,0,2524,353
5559,4,0,0,32,143,648
5559,4,0,2,0,338,564
5559,4,0,1,0,662,454
5559,4,0,0,32,1462,459
5559,4,0,1,0,1636,379
5559,4,0,1,0,1662,178
5559,4,0,2,0,1724,199
5559,4,0,2,0,1943,670
5559,4,0,2,0,1958,215
5559,4,0,2,0,2028,332
5559,4,0,0,0,2286,206
5559,4,0,0,0,2520,355
5560,4,0,0,32,122,654
5560,4,0,2,0,326,566
5560,4,0,1,0,648,450
5560,4,0,0,32,1462,459
5560,4,0,0,0,1626,377
5560,4,0,0,0,1661,180
5560,4,0,2,0,1722,201
5560,4,0,2,0,1935,669
5560,4,0,2,0,1953,207
5560,4,0,2,0,2024,326
5560,4,0,0,0,2286,205
5560,4,0,0,0,2514,360
5561,4,0,2,0,319,569
5561,4,0,1,0,648,452
5561,4,0,0,32,1462,459
5561,4,0,1,0,1618,378
5561,4,0,1,0,1662,184
5561,4,0,2,0,1717,205
5561,4,0,2,0,1928,680
5561,4,0,2,0,1948,207
5561,4,0,2,0,2020,328
5561,4,0,0,0,2286,206
5561,4,0,0,0,2512,359
5562,4,0,2,0,311,573
5562,4,0,1,0,636,440
5562,4,0,0,32,1462,459
5562,4,0,1,0,1606,373
5562,4,0,0,0,1664,187
5562,4,0,2,0,1716,206
5562,4,0,2,0,1922,696
5562,4,0,2,0,1944,207
5562,4,0,2,0,2013,315
5562,4,0,0,0,2286,206
5562,4,0,0,0,2508,358
5563,4,0,2,0,300,573
5563,4,0,1,0,634,439
5563,4,0,0,32,1462,459
5563,4,0,1,0,1600,375
5563,4,0,1,0,1662,190
5563,4,0,2,0,1712,200
5563,4,0,2,0,1915,697
5563,4,0,2,0,1944,204
5563,4,0,2,0,2010,314
5563,4,0,0,0,2287,206
5563,4,0,0,0,2507,356
5564,4,0,2,0,274,584
5564,4,0,1,0,632,447
5564,4,0,0,32,1462,459
5564,4,0,1,0,1591,376
5564,4,0,0,0,1664,191
5564,4,0,2,0,1708,199
5564,4,0,2,0,1909,695
5564,4,0,2,0,1944,201
5564,4,0,2,0,2003,318
5564,4,0,0,0,2288,206
5564,4,0,0,0,2505,354
5565,4,0,2,0,258,583
5565,4,0,1,0,630,447
5565,4,0,0,32,1462,459
5565,4,0,1,0,1589,374
5565,4,0,0,0,1670,197
5565,4,0,2,0,1702,200
5565,4,0,2,0,1906,698
5565,4,0,2,0,1940,203
5565,4,0,2,0,2001,312
5565,4,0,0,0,2288,205
5565,4,0,0,0,2502,356
5566,4,0,0,0,245,580
5566,4,0,1,0,626,443
5566,4,0,0,32,1462,459
5566,4,0,0,0,1590,376
5566,4,0,2,0,1672,201
5566,4,0,0,0,1699,207
5566,4,0,2,0,1904,699
5566,4,0,2,0,1936,202
5566,4,0,2,0,1996,313
5566,4,0,0,0,2288,205
5566,4,0,0,0,2498,350
5567,4,0,2,0,236,574
5567,4,0,1,0,622,433
5567,4,0,0,32,1462,459
5567,4,0,1,0,1589,379
5567,4,0,2,0,1668,202
5567,4,0,0,0,1703,205
5567,4,0,2,0,1901,700
5567,4,0,2,0,1932,197
5567,4,0,2,0,1992,314
5567,4,0,0,0,2288,205
5567,4,0,0,0,2494,347
5568,4,0,2,0,230,569
5568,4,0,1,0,618,429
5568,4,0,0,32,1462,459
5568,4,0,1,0,1584,375
5568,4,0,1,0,1667,202
5568,4,0,0,0,1705,202
5568,4,0,1,0,1900,698
5568,4,0,2,0,1932,198
5568,4,0,2,0,1985,321
5568,4,0,0,0,2290,206
5568,4,0,0,0,2493,343
5569,4,0,2,0,224,573
5569,4,0,1,0,615,421
5569,4,0,0,32,1462,459
5569,4,0,0,0,1580,368
5569,4,0,1,0,1666,200
5569,4,0,0,0,1704,194
5569,4,0,2,0,1893,703
5569,4,0,2,0,1929,198
5569,4,0,2,0,1986,314
5569,4,0,0,0,2291,206
5569,4,0,0,0,2488,344
5570,4,0,2,0,221,604
5570,4,0,1,0,616,408
5570,4,0,0,32,1462,459
5570,4,0,1,0,1573,370
5570,4,0,1,0,1668,202
5570,4,0,0,0,1702,196
5570,4,0,2,0,1878,710
5570,4,0,2,0,1926,200
5570,4,0,2,0,1980,318
5570,4,0,0,0,2292,205
5570,4,0,0,0,2487,341
5571,4,0,2,0,208,609
5571,4,0,1,0,614,392
5571,4,0,0,32,1462,459
5571,4,0,1,0,1566,370
5571,4,0,0,0,1670,203
5571,4,0,1,0,1698,198
5571,4,0,2,0,1868,710
5571,4,0,2,0,1920,198
5571,4,0,2,0,1976,316
5571,4,0,0,0,2291,205
5571,4,0,0,0,2486,341
5572,4,0,2,0,192,617
5572,4,0,1,0,612,388
5572,4,0,0,32,1462,459
5572,4,0,1,0,1562,373
5572,4,0,0,0,1672,203
5572,4,0,2,0,1696,198
5572,4,0,2,0,1864,716
5572,4,0,2,0,1918,195
5572,4,0,2,0,1972,301
5572,4,0,0,0,2291,205
5572,4,0,0,0,2482,337
5573,4,0,2,0,186,622
5573,4,0,1,0,613,390
5573,4,0,0,32,1462,459
5573,4,0,1,0,1554,379
5573,4,0,0,0,1674,200
5573,4,0,2,0,1694,199
5573,4,0,2,0,1862,726
5573,4,0,2,0,1914,191
5573,4,0,2,0,1970,300
5573,4,0,0,0,2291,206
5573,4,0,0,0,2477,338
5574,4,0,2,0,174,624
5574,4,0,1,0,616,392
5574,4,0,0,32,1462,459
5574,4,0,1,0,1548,382
5574,4,0,0,0,1677,197
5574,4,0,2,0,1857,740
5574,4,0,2,0,1910,189
5574,4,0,2,0,1968,308
5574,4,0,0,0,2291,206
5574,4,0,0,0,2474,337
5575,4,0,2,0,160,624
5575,4,0,1,0,616,383
5575,4,0,0,32,1462,459
5575,4,0,1,0,1546,386
5575,4,0,2,0,1684,204
5575,4,0,2,0,1857,746
5575,4,0,2,0,1906,186
5575,4,0,2,0,1966,309
5575,4,0,0,0,2291,205
5575,4,0,0,0,2472,338
5576,4,0,2,0,156,617
5576,4,0,1,0,614,381
5576,4,0,0,32,1462,459
5576,4,0,1,0,1545,381
5576,4,0,2,0,1686,203
5576,4,0,2,0,1858,744
5576,4,0,2,0,1906,187
5576,4,0,2,0,1959,302
5576,4,0,0,0,2292,205
5576,4,0,0,0,2469,337
5577,4,0,2,0,145,624
5577,4,0,1,0,613,380
5577,4,0,0,32,1462,460
5577,4,0,1,0,1540,381
5577,4,0,2,0,1685,202
5577,4,0,2,0,1856,742
5577,4,0,2,0,1904,186
5577,4,0,2,0,1958,295
5577,4,0,0,0,2290,209
5577,4,0,0,0,2466,337
5578,4,0,2,0,138,625
5578,4,0,1,0,609,376
5578,4,0,0,32,1462,460
5578,4,0,1,0,1536,382
5578,4,0,2,0,1684,201
5578,4,0,2,0,1855,747
5578,4,0,2,0,1902,186
5578,4,0,2,0,1952,297
5578,4,0,0,0,2290,208
5578,4,0,0,0,2464,335
5579,4,0,2,0,132,631
5579,4,0,1,0,609,368
5579,4,0,0,32,1462,461
5579,4,0,1,0,1531,382
5579,4,0,2,0,1684,202
5579,4,0,2,0,1856,753
5579,4,0,2,0,1901,180
5579,4,0,0,0,1920,216
5579,4,0,2,0,1948,298
5579,4,0,0,0,2290,208
5579,4,0,0,0,2460,338
5580,4,0,2,0,122,637
5580,4,0,1,0,612,363
5580,4,0,0,32,1462,461
5580,4,0,1,0,1528,379
5580,4,0,2,0,1686,204
5580,4,0,2,0,1858,766
5580,4,0,2,0,1900,184
5580,4,0,2,0,1922,262
5580,4,0,0,0,1942,301
5580,4,0,0,0,2290,208
5580,4,0,0,0,2458,336
5581,4,0,2,0,120,632
5581,4,0,1,0,612,359
5581,4,0,0,32,1462,461
5581,4,0,1,0,1523,381
5581,4,0,2,0,1688,203
5581,4,0,2,0,1858,786
5581,4,0,2,0,1896,180
5581,4,0,2,0,1914,282
5581,4,0,0,0,1935,311
5581,4,0,0,0,2289,204
5581,4,0,0,0,2456,331
5582,4,0,2,0,115,636
5582,4,0,1,0,614,357
5582,4,0,0,32,1462,461
5582,4,0,1,0,1520,386
5582,4,0,2,0,1690,202
5582,4,0,2,0,1857,803
5582,4,0,2,0,1894,178
5582,4,0,2,0,1932,310
5582,4,0,0,0,2290,199
5582,4,0,0,0,2454,330
5583,4,0,2,0,110,630
5583,4,0,1,0,614,355
5583,4,0,0,32,1462,461
5583,4,0,1,0,1520,387
5583,4,0,2,0,1690,203
5583,4,0,2,0,1856,812
5583,4,0,2,0,1890,177
5583,4,0,2,0,1927,316
5583,4,0,0,0,2290,199
5583,4,0,0,0,2450,327
5584,4,0,2,0,102,608
5584,4,0,1,0,617,352
5584,4,0,0,32,1462,460
5584,4,0,1,0,1521,387
5584,4,0,2,0,1690,204
5584,4,0,2,0,1854,824
5584,4,0,2,0,1886,178
5584,4,0,2,0,1922,317
5584,4,0,0,0,2290,198
5584,4,0,0,0,2446,330
5585,4,0,2,0,98,614
5585,4,0,1,0,620,352
5585,4,0,0,32,1462,460
5585,4,0,1,0,1522,391
5585,4,0,2,0,1690,204
5585,4,0,2,0,1855,832
5585,4,0,2,0,1884,174
5585,4,0,2,0,1914,317
5585,4,0,0,0,2289,204
5585,4,0,0,0,2443,330
5586,4,0,2,0,92,605
5586,4,0,1,0,624,353
5586,4,0,0,32,1462,461
5586,4,0,1,0,1518,391
5586,4,0,2,0,1700,206
5586,4,0,2,0,1852,840
5586,4,0,2,0,1882,171
5586,4,0,2,0,1915,314
5586,4,0,0,0,2288,203
5586,4,0,0,0,2439,325
5587,4,0,2,0,86,592
5587,4,0,0,0,628,344
5587,4,0,0,32,1460,461
5587,4,0,1,0,1516,393
5587,4,0,2,0,1684,202
5587,4,0,0,0,1704,205
5587,4,0,2,0,1849,846
5587,4,0,2,0,1878,166
5587,4,0,2,0,1912,310
5587,4,0,0,0,2290,194
5587,4,0,0,0,2431,328
5588,4,0,2,0,86,579
5588,4,0,0,0,629,334
5588,4,0,0,32,1460,462
5588,4,0,1,0,1514,400
5588,4,0,2,0,1682,203
5588,4,0,0,0,1712,199
5588,4,0,2,0,1842,841
5588,4,0,2,0,1877,164
5588,4,0,2,0,1908,306
5588,4,0,0,0,2290,190
5588,4,0,0,0,2430,328
5589,4,0,2,0,84,574
5589,4,0,0,0,634,331
5589,4,0,0,32,1459,462
5589,4,0,1,0,1512,402
5589,4,0,2,0,1682,202
5589,4,0,0,0,1716,201
5589,4,0,2,0,1839,837
5589,4,0,2,0,1878,157
5589,4,0,2,0,1902,305
5589,4,0,0,0,2290,190
5589,4,0,0,0,2426,330
5590,4,0,2,0,80,572
5590,4,0,0,32,127,696
5590,4,0,0,0,636,335
5590,4,0,0,32,1459,462
5590,4,0,1,0,1512,406
5590,4,0,2,0,1682,202
5590,4,0,0,0,1724,195
5590,4,0,2,0,1840,839
5590,4,0,2,0,1874,154
5590,4,0,2,0,1898,307
5590,4,0,0,0,2288,190
5590,4,0,0,0,2422,329
5591,4,0,2,0,83,578
5591,4,0,0,32,128,698
5591,4,0,0,0,641,330
5591,4,0,0,32,1460,462
5591,4,0,1,0,1511,412
5591,4,0,2,0,1686,200
5591,4,0,0,0,1728,197
5591,4,0,2,0,1844,837
5591,4,0,2,0,1872,153
5591,4,0,2,0,1892,310
5591,4,0,0,0,2290,188
5591,4,0,0,0,2423,329
5592,4,0,0,0,82,572
5592,4,0,0,32,128,697
5592,4,0,0,0,654,320
5592,4,0,0,32,1458,462
5592,4,0,1,0,1508,422
5592,4,0,2,0,1690,199
5592,4,0,0,0,1728,196
5592,4,0,2,0,1848,839
5592,4,0,2,0,1870,152
5592,4,0,2,0,1886,304
5592,4,0,0,0,2290,189
5592,4,0,0,0,2421,329
5593,4,0,0,0,82,573
5593,4,0,0,32,128,696
5593,4,0,0,0,659,318
5593,4,0,0,32,1459,462
5593,4,0,1,0,1506,424
5593,4,0,0,0,1686,205
5593,4,0,0,0,1726,200
5593,4,0,2,0,1849,842
5593,4,0,2,0,1880,300
5593,4,0,2,0,1870,151
5593,4,0,0,0,2290,191
5593,4,0,0,0,2417,326
5594,4,0,0,0,82,579
5594,4,0,0,32,130,697
5594,4,0,0,0,664,321
5594,4,0,0,32,1459,461
5594,4,0,1,0,1504,426
5594,4,0,2,0,1684,199
5594,4,0,0,0,1732,196
5594,4,0,2,0,1848,857
5594,4,0,2,0,1878,314
5594,4,0,2,0,1872,151
5594,4,0,0,0,2290,190
5594,4,0,0,0,2416,324
5595,4,0,2,0,82,586
5595,4,0,0,32,131,699
5595,4,0,0,0,668,317
5595,4,0,0,32,1459,461
5595,4,0,1,0,1504,428
5595,4,0,2,0,1681,204
5595,4,0,0,0,1737,199
5595,4,0,2,0,1849,878
5595,4,0,2,0,1872,310
5595,4,0,2,0,1870,153
5595,4,0,0,0,2290,188
5595,4,0,1,0,2414,324
5596,4,0,2,0,81,591
5596,4,0,0,32,132,699
5596,4,0,0,0,674,313
5596,4,0,0,32,1458,461
5596,4,0,1,0,1504,426
5596,4,0,2,0,1682,204
5596,4,0,0,0,1708,204
5596,4,0,0,0,1744,192
5596,4,0,1,0,1848,886
5596,4,0,2,0,1866,308
5596,4,0,2,0,1868,148
5596,4,0,0,0,2290,191
5596,4,0,1,0,2411,321
5597,4,0,2,0,81,583
5597,4,0,0,32,132,700
5597,4,0,0,0,684,314
5597,4,0,0,32,1459,461
5597,4,0,1,0,1503,426
5597,4,0,0,0,1682,202
5597,4,0,0,0,1750,188
5597,4,0,2,0,1848,899
5597,4,0,2,0,1862,313
5597,4,0,2,0,1867,131
5597,4,0,0,0,2288,204
5597,4,0,1,0,2409,318
5598,4,0,2,0,81,577
5598,4,0,0,32,132,700
5598,4,0,0,0,690,306
5598,4,0,0,32,1459,462
5598,4,0,1,0,1503,425
5598,4,0,0,0,1682,203
5598,4,0,0,0,1754,190
5598,4,0,2,0,1849,909
5598,4,0,2,0,1856,317
5598,4,0,2,0,1867,130
5598,4,0,0,0,2288,204
5598,4,0,0,0,2406,312
5599,4,0,0,0,79,560
5599,4,0,0,32,134,699
5599,4,0,0,0,692,308
5599,4,0,0,32,1458,461
5599,4,0,1,0,1504,428
5599,4,0,0,0,1680,202
5599,4,0,0,0,1758,187
5599,4,0,2,0,1850,917
5599,4,0,2,0,1850,309
5599,4,0,2,0,1866,152
5599,4,0,0,0,2288,202
5599,4,0,0,0,2403,313
5600,4,0,0,0,81,563
5600,4,0,0,32,134,701
5600,4,0,0,0,699,296
5600,4,0,0,32,1459,460
5600,4,0,1,0,1506,431
5600,4,0,2,0,1679,203
5600,4,0,0,0,1764,184
5600,4,0,2,0,1850,919
5600,4,0,2,0,1850,309
5600,4,0,0,0,1867,151
5600,4,0,0,0,2289,202
5600,4,0,0,0,2400,315
5601,4,0,2,0,87,593
5601,4,0,0,32,136,707
5601,4,0,0,0,706,308
5601,4,0,0,32,1458,463
5601,4,0,1,0,1508,428
5601,4,0,2,0,1677,206
5601,4,0,0,0,1771,180
5601,4,0,1,0,1848,914
5601,4,0,2,0,1847,312
5601,4,0,0,0,1868,155
5601,4,0,0,0,2290,200
5601,4,0,0,0,2396,315
5602,4,0,2,0,88,591
5602,4,0,0,32,139,713
5602,4,0,1,0,716,303
5602,4,0,0,32,1459,463
5602,4,0,1,0,1510,428
5602,4,0,2,0,1674,210
5602,4,0,0,0,1772,183
5602,4,0,1,0,1852,921
5602,4,0,2,0,1844,311
5602,4,0,2,0,1872,161
5602,4,0,0,0,2290,205
5602,4,0,0,0,2392,310
5603,4,0,0,0,88,577
5603,4,0,2,0,97,687
5603,4,0,0,32,144,717
5603,4,0,1,0,718,302
5603,4,0,0,32,1458,463
5603,4,0,1,0,1512,434
5603,4,0,2,0,1668,202
5603,4,0,0,0,1778,178
5603,4,0,2,0,1850,919
5603,4,0,2,0,1838,309
5603,4,0,2,0,1874,161
5603,4,0,0,0,2291,211
5603,4,0,0,0,2388,309
5604,4,0,2,0,90,585
5604,4,0,0,0,102,689
5604,4,0,0,32,146,714
5604,4,0,1,0,728,303
5604,4,0,0,32,1458,464
5604,4,0,1,0,1514,436
5604,4,0,2,0,1667,201
5604,4,0,0,0,1780,180
5604,4,0,2,0,1849,922
5604,4,0,2,0,1836,307
5604,4,0,2,0,1874,158
5604,4,0,0,0,2292,210
5604,4,0,0,0,2384,311
5605,4,0,2,0,91,588
5605,4,0,0,32,153,717
5605,4,0,1,0,738,298
5605,4,0,0,32,1458,464
5605,4,0,1,0,1518,443
5605,4,0,2,0,1665,199
5605,4,0,0,0,1782,186
5605,4,0,2,0,1849,941
5605,4,0,2,0,1829,305
5605,4,0,2,0,1875,164
5605,4,0,0,0,2293,210
5605,4,0,0,0,2383,311
5606,4,0,0,0,94,574
5606,4,0,0,32,155,720
5606,4,0,0,0,750,294
5606,4,0,0,32,1459,463
5606,4,0,1,0,1520,444
5606,4,0,2,0,1668,204
5606,4,0,2,0,1797,257
5606,4,0,2,0,1852,962
5606,4,0,0,0,1786,187
5606,4,0,0,0,1824,304
5606,4,0,2,0,1874,162
5606,4,0,0,0,2294,207
5606,4,0,0,0,2380,308
5607,4,0,0,0,96,585
5607,4,0,2,0,115,711
5607,4,0,0,32,159,726
5607,4,0,0,0,758,305
5607,4,0,0,32,1458,463
5607,4,0,1,0,1524,444
5607,4,0,2,0,1663,206
5607,4,0,2,0,1860,986
5607,4,0,0,0,1786,185
5607,4,0,2,0,1812,296
5607,4,0,2,0,1876,161
5607,4,0,0,0,2294,207
5607,4,0,0,0,2377,308
5608,4,0,2,0,120,715
5608,4,0,0,32,166,726
5608,4,0,0,0,765,293
5608,4,0,0,32,1458,463
5608,4,0,1,0,1528,442
5608,4,0,2,0,1661,200
5608,4,0,2,0,1860,996
5608,4,0,0,0,1789,185
5608,4,0,2,0,1802,303
5608,4,0,2,0,1876,163
5608,4,0,0,0,2293,204
5608,4,0,0,0,2374,310
5609,4,0,2,0,119,713
5609,4,0,0,32,170,728
5609,4,0,0,0,772,292
5609,4,0,0,32,1460,461
5609,4,0,1,0,1536,442
5609,4,0,2,0,1660,202
5609,4,0,2,0,1864,1000
5609,4,0,2,0,1802,323
5609,4,0,0,0,1800,164
5609,4,0,2,0,1878,162
5609,4,0,0,0,2296,204
5609,4,0,0,0,2374,306
5610,4,0,2,0,120,714
5610,4,0,0,32,180,725
5610,4,0,0,0,780,286
5610,4,0,0,32,1460,461
5610,4,0,1,0,1542,445
5610,4,0,2,0,1659,204
5610,4,0,2,0,1866,1017
5610,4,0,2,0,1798,315
5610,4,0,0,0,1802,168
5610,4,0,2,0,1883,166
5610,4,0,0,0,2295,207
5610,4,0,0,0,2374,304
5611,4,0,2,0,125,719
5611,4,0,0,32,182,727
5611,4,0,0,0,792,291
5611,4,0,0,32,1460,460
5611,4,0,1,0,1546,450
5611,4,0,2,0,1658,206
5611,4,0,2,0,1769,318
5611,4,0,2,0,1868,1020
5611,4,0,0,0,1796,313
5611,4,0,0,0,1804,175
5611,4,0,2,0,1886,165
5611,4,0,0,0,2300,211
5611,4,0,0,0,2368,303
5612,4,0,2,0,126,720
5612,4,0,0,32,186,734
5612,4,0,0,0,796,294
5612,4,0,0,32,1460,462
5612,4,0,1,0,1550,450
5612,4,0,2,0,1656,207
5612,4,0,2,0,1869,1022
5612,4,0,2,0,1790,310
5612,4,0,0,0,1807,171
5612,4,0,2,0,1888,166
5612,4,0,0,32,2222,251
5612,4,0,0,0,2302,208
5612,4,0,0,0,2366,303
5613,4,0,2,0,124,724
5613,4,0,0,32,189,736
5613,4,0,0,0,797,296
5613,4,0,0,32,1460,461
5613,4,0,1,0,1552,445
5613,4,0,2,0,1654,204
5613,4,0,2,0,1776,308
5613,4,0,2,0,1870,1024
5613,4,0,1,0,1810,179
5613,4,0,2,0,1890,171
5613,4,0,0,0,2302,209
5613,4,0,0,0,2362,305
5614,4,0,2,0,124,716
5614,4,0,0,32,192,735
5614,4,0,1,0,798,294
5614,4,0,0,32,1461,461
5614,4,0,1,0,1554,449
5614,4,0,2,0,1650,202
5614,4,0,2,0,1778,297
5614,4,0,2,0,1871,1020
5614,4,0,0,0,1814,180
5614,4,0,2,0,1891,168
5614,4,0,0,0,2302,213
5614,4,0,0,0,2360,303
5615,4,0,2,0,122,708
5615,4,0,0,32,196,738
5615,4,0,1,0,800,297
5615,4,0,0,32,1460,461
5615,4,0,1,0,1558,449
5615,4,0,2,0,1648,197
5615,4,0,2,0,1773,291
5615,4,0,2,0,1874,1018
5615,4,0,0,0,1818,182
5615,4,0,2,0,1896,170
5615,4,0,0,32,2222,250
5615,4,0,0,0,2302,213
5615,4,0,0,0,2356,302
5616,4,0,2,0,136,728
5616,4,0,0,32,200,747
5616,4,0,0,0,804,296
5616,4,0,0,32,1460,461
5616,4,0,1,0,1564,451
5616,4,0,2,0,1642,201
5616,4,0,2,0,1758,303
5616,4,0,2,0,1882,1020
5616,4,0,1,0,1820,181
5616,4,0,2,0,1898,168
5616,4,0,0,32,2222,250
5616,4,0,0,0,2304,215
5616,4,0,0,0,2350,299
5617,4,0,2,0,150,729
5617,4,0,0,32,204,748
5617,4,0,0,0,827,288
5617,4,0,0,32,1459,461
5617,4,0,1,0,1564,451
5617,4,0,2,0,1640,196
5617,4,0,2,0,1748,304
5617,4,0,1,0,1820,189
5617,4,0,2,0,1887,1020
5617,4,0,2,0,1901,168
5617,4,0,0,32,2220,251
5617,4,0,0,0,2302,217
5617,4,0,0,0,2344,299
5618,4,0,2,0,154,738
5618,4,0,0,32,207,753
5618,4,0,0,0,843,291
5618,4,0,0,32,1460,460
5618,4,0,1,0,1568,452
5618,4,0,2,0,1634,196
5618,4,0,2,0,1750,304
5618,4,0,1,0,1822,196
5618,4,0,2,0,1893,1033
5618,4,0,2,0,1908,166
5618,4,0,0,32,2220,250
5618,4,0,0,0,2306,221
5618,4,0,0,0,2342,296
5619,4,0,2,0,158,736
5619,4,0,0,32,212,757
5619,4,0,0,0,860,287
5619,4,0,0,32,1460,461
5619,4,0,1,0,1574,454
5619,4,0,2,0,1629,195
5619,4,0,2,0,1749,297
5619,4,0,0,0,1824,186
5619,4,0,2,0,1893,1064
5619,4,0,2,0,1911,165
5619,4,0,0,32,2220,250
5619,4,0,0,0,2336,296
5620,4,0,1,0,160,733
5620,4,0,0,32,218,756
5620,4,0,0,0,869,286
5620,4,0,0,32,1460,460
5620,4,0,1,0,1578,458
5620,4,0,2,0,1626,200
5620,4,0,2,0,1740,312
5620,4,0,0,0,1825,188
5620,4,0,2,0,1898,1076
5620,4,0,0,0,1912,167
5620,4,0,0,32,2220,249
5620,4,0,0,0,2308,201
5620,4,0,0,0,2334,294
5621,4,0,1,0,163,734
5621,4,0,0,32,220,758
5621,4,0,0,0,876,292
5621,4,0,0,32,1461,461
5621,4,0,1,0,1587,463
5621,4,0,2,0,1624,196
5621,4,0,2,0,1738,314
5621,4,0,0,0,1828,188
5621,4,0,2,0,1902,1099
5621,4,0,0,0,1918,169
5621,4,0,0,32,2220,249
5621,4,0,0,0,2314,219
5621,4,0,0,0,2332,295
5622,4,0,2,0,170,736
5622,4,0,0,32,224,759
5622,4,0,0,0,890,287
5622,4,0,0,32,1461,460
5622,4,0,1,0,1596,468
5622,4,0,0,32,1600,474
5622,4,0,2,0,1622,201
5622,4,0,2,0,1734,306
5622,4,0,1,0,1828,185
5622,4,0,2,0,1908,1110
5622,4,0,0,0,1920,159
5622,4,0,0,32,2220,250
5622,4,0,0,0,2315,197
5622,4,0,1,0,2332,296
5623,4,0,2,0,176,733
5623,4,0,0,32,224,760
5623,4,0,0,0,897,283
5623,4,0,0,32,1460,460
5623,4,0,1,0,1604,469
5623,4,0,2,0,1616,197
5623,4,0,2,0,1728,303
5623,4,0,1,0,1870,176
5623,4,0,0,0,1833,180
5623,4,0,2,0,1908,1111
5623,4,0,0,0,1923,158
5623,4,0,0,32,2220,250
5623,4,0,1,0,2331,294
5624,4,0,2,0,182,744
5624,4,0,0,32,228,761
5624,4,0,0,0,912,285
5624,4,0,0,32,1462,462
5624,4,0,1,0,1610,472
5624,4,0,2,0,1614,192
5624,4,0,2,0,1722,306
5624,4,0,0,0,1834,180
5624,4,0,2,0,1911,1114
5624,4,0,0,0,1928,157
5624,4,0,0,0,2328,295
5625,4,0,2,0,186,749
5625,4,0,0,32,231,761
5625,4,0,0,0,929,282
5625,4,0,0,32,1460,460
5625,4,0,1,0,1615,484
5625,4,0,2,0,1612,198
5625,4,0,0,32,1644,487
5625,4,0,2,0,1718,305
5625,4,0,0,0,1837,177
5625,4,0,2,0,1914,1114
5625,4,0,0,0,1930,161
5625,4,0,0,32,2220,250
5625,4,0,0,0,2326,296
5626,4,0,2,0,184,745
5626,4,0,0,32,240,769
5626,4,0,0,0,942,281
5626,4,0,0,32,1460,460
5626,4,0,2,0,1611,196
5626,4,0,1,0,1627,492
5626,4,0,2,0,1716,287
5626,4,0,0,0,1842,185
5626,4,0,2,0,1914,1113
5626,4,0,0,0,1934,173
5626,4,0,0,32,2220,250
5626,4,0,1,0,2326,295
5627,4,0,2,0,186,749
5627,4,0,0,32,246,776
